post_id,user_id,post_text,post_date,sentiment_score,platform
4037,33,The food was amazing at the restaurant!,24-09-2024 16:01,-0.2,Facebook
4038,30,The weather is perfect today!,15-12-2025 11:23,0.4,Facebook
4039,43,The food was amazing at the restaurant!,29-11-2024 11:53,0.6,Instagram
4040,46,The new movie was decent.,02-11-2025 02:07,0.7,Twitter
4041,19,The new movie was decent.,10-01-2025 06:05,0.9,Facebook
4042,43,Had a great day with family!,05-09-2025 00:18,-0.9,
4043,22,Not feeling well today.,16-07-2025 13:31,0.3,Twitter
4044,4,Feeling overwhelmed with work.,06-07-2024 10:39,-0.6,Instagram
4045,32,Traffic was terrible today.,25-11-2025 11:39,0.7,Facebook
4046,7,Traffic was terrible today.,23-07-2025 00:14,-1.0,Facebook
4047,42,The food was amazing at the restaurant!,03-07-2025 07:59,0.0,Facebook
4048,31,Excited for the next adventure!,11-04-2025 05:53,0.1,Facebook
4049,17,Had a great day with family!,15-10-2024 04:32,0.3,Facebook
4050,3,Looking forward to the next trip!,03-10-2025 07:40,-0.7,Instagram
4051,4,Excited for the next adventure!,22-02-2025 06:38,-0.7,Instagram
4052,26,Had a peaceful day.,15-12-2024 06:40,0.4,Twitter
4053,1,The new movie was decent.,28-06-2025 20:31,-0.8,Instagram
4054,22,Had a great day with family!,01-12-2025 15:05,0.4,Twitter
4055,21,Feeling bored today.,01-04-2025 20:06,0.8,Twitter
4056,9,Traffic was terrible today.,19-11-2024 11:16,0.6,Facebook
4057,45,Had a peaceful day.,01-05-2025 01:38,0.5,Facebook
4058,36,Excited about the new event!,22-02-2025 07:05,0.7,Facebook
4059,38,Had a peaceful day.,13-01-2025 00:26,-0.6,Facebook
4060,28,The commute was exhausting today.,14-04-2025 04:03,-0.0,
4061,3,Excited for the next adventure!,03-06-2025 04:22,-0.6,Facebook
4062,20,Feeling stressed about work.,01-08-2025 03:53,-0.3,
4063,27,Looking forward to the next trip!,08-01-2025 12:48,0.5,Instagram
4064,21,Excited about the new event!,18-12-2024 01:17,0.3,Instagram
4065,21,The new movie was decent.,15-03-2025 19:45,-0.3,Facebook
4066,8,Excited for the next adventure!,12-08-2025 18:42,0.8,Twitter
4067,29,The food was amazing at the restaurant!,26-01-2025 23:40,0.5,Facebook
4068,23,Had a peaceful day.,02-09-2025 22:19,0.6,Facebook
4069,24,Had a great day with family!,02-12-2025 20:55,0.3,
4070,6,The new movie was decent.,17-11-2024 15:03,-0.2,Facebook
4071,9,Enjoyed a relaxing evening.,12-12-2024 08:30,-0.9,Facebook
4072,39,Excited about the new event!,19-10-2024 00:41,0.4,Instagram
4073,16,Feeling bored today.,03-08-2024 00:16,0.8,
4074,41,Not feeling well today.,28-03-2025 10:01,-0.8,
4075,41,"Had an okay day, nothing special.",25-04-2025 14:15,0.7,
4076,26,The food was amazing at the restaurant!,20-11-2024 04:11,0.2,Instagram
4077,15,Excited about the new event!,16-09-2024 19:59,0.8,Instagram
4078,37,"Had an okay day, nothing special.",15-10-2025 09:01,-0.4,Facebook
4079,19,Looking forward to the weekend.,15-02-2025 21:44,0.7,Twitter
4080,7,Had a peaceful day.,14-12-2025 03:38,-0.7,Twitter
4081,18,Looking forward to the weekend.,12-09-2025 07:57,-0.1,Twitter
4082,48,The food was amazing at the restaurant!,15-04-2025 12:28,0.6,Twitter
4083,13,Had a great day with family!,22-11-2025 09:15,0.1,Twitter
4084,25,Feeling bored today.,24-09-2025 15:52,-0.4,Instagram
4085,32,"Had an okay day, nothing special.",15-09-2025 09:14,0.4,
4086,25,Can't wait for the holidays!,27-11-2025 12:05,0.4,Twitter
4087,3,Had an awesome workout!,22-02-2025 09:18,-1.0,Instagram
4088,40,The food was amazing at the restaurant!,16-08-2024 09:54,-0.8,
4089,8,The new movie was decent.,06-11-2025 00:45,-0.3,Twitter
4090,23,Had a great day with family!,30-08-2025 08:12,0.9,Facebook
4091,9,Feeling stressed about work.,03-09-2025 06:20,-0.9,Facebook
4092,22,Feeling stressed about work.,26-08-2024 05:01,-0.6,Instagram
4093,3,Enjoyed a relaxing evening.,29-03-2025 09:24,-0.2,Twitter
4094,21,Excited about the new event!,14-08-2025 01:49,0.8,Instagram
4095,48,Looking forward to the weekend.,24-06-2025 11:10,0.7,Instagram
4096,40,Not feeling well today.,14-08-2025 07:44,0.4,Twitter
4097,28,Feeling stressed about work.,11-07-2025 13:05,0.9,Facebook
4098,3,Traffic was terrible today.,18-07-2024 00:56,0.1,
4099,37,Traffic was terrible today.,26-01-2025 01:32,0.4,Facebook
4100,26,Feeling overwhelmed with work.,26-11-2024 21:13,-0.3,Facebook
4101,28,Looking forward to the next trip!,24-02-2025 14:17,0.4,Instagram
4102,26,Can't wait for the holidays!,07-10-2025 13:51,0.6,Instagram
4103,49,Not feeling well today.,30-07-2024 18:20,-0.4,
4104,48,Can't wait for the holidays!,31-07-2025 23:31,0.1,
4105,8,The commute was exhausting today.,04-12-2024 14:03,0.0,
4106,5,"Had an okay day, nothing special.",02-07-2025 16:43,-0.8,Instagram
4107,12,Excited for the next adventure!,15-12-2024 19:48,-0.1,
4108,6,Excited for the next adventure!,26-07-2025 10:58,0.1,Facebook
4109,21,Had a peaceful day.,04-12-2025 03:59,-0.3,
4110,35,Excited about the new event!,29-11-2025 19:03,0.1,
4111,26,Looking forward to the next trip!,17-01-2025 21:23,-0.2,
4112,7,Had an awesome workout!,30-06-2024 07:55,1.0,Instagram
4113,11,Excited about the new event!,15-12-2024 01:20,-0.9,Instagram
4114,19,Had an awesome workout!,24-08-2025 14:13,0.4,Facebook
4115,17,Feeling stressed about work.,27-10-2025 08:31,0.0,
4116,5,Feeling stressed about work.,23-08-2024 07:51,0.6,Twitter
4117,30,Had a great day with family!,16-07-2024 06:30,0.1,Facebook
4118,28,Traffic was terrible today.,06-01-2025 07:58,0.5,Facebook
4119,37,Had an awesome workout!,09-08-2025 07:29,0.8,
4120,11,The commute was exhausting today.,09-09-2025 20:51,0.4,Facebook
4121,3,Had a peaceful day.,29-12-2025 13:13,-0.6,
4122,9,The food was amazing at the restaurant!,20-05-2025 00:09,0.5,Instagram
4123,38,The weather is perfect today!,07-09-2024 05:49,-0.6,Twitter
4124,2,The commute was exhausting today.,10-09-2024 14:19,0.6,Twitter
4125,18,Feeling overwhelmed with work.,07-10-2024 04:49,-0.7,
4126,32,Enjoyed a nice day by the beach.,11-04-2025 21:27,-0.0,
4127,48,Had a great day with family!,11-01-2025 18:31,0.4,Twitter
4128,35,The new movie was decent.,24-07-2024 09:37,-0.5,
4129,1,Had a great day with family!,31-12-2024 19:47,0.4,Instagram
4130,30,The weather is perfect today!,21-11-2024 10:19,0.4,
4131,36,Can't wait for the holidays!,27-12-2025 10:06,0.9,Twitter
4132,15,Excited for the next adventure!,14-10-2025 18:02,0.6,Facebook
4133,6,Enjoyed a relaxing evening.,16-12-2024 09:32,0.8,
4134,37,Feeling overwhelmed with work.,22-04-2025 06:31,0.7,Twitter
4135,31,Had an awesome workout!,03-08-2024 07:42,-0.9,Facebook
4136,4,Traffic was terrible today.,08-01-2025 05:15,-0.7,
4137,43,Feeling bored today.,04-02-2025 06:30,0.9,Twitter
4138,42,Feeling bored today.,09-05-2025 06:18,-0.5,Instagram
4139,15,The weather is perfect today!,15-12-2025 14:26,0.8,
4140,13,"Had an okay day, nothing special.",21-09-2024 14:53,1.0,Instagram
4141,35,Had a great day with family!,05-08-2024 15:01,-0.1,Twitter
4142,20,Feeling stressed about work.,04-11-2025 01:36,0.6,Twitter
4143,27,The commute was exhausting today.,29-07-2024 19:54,0.3,Twitter
4144,40,The food was amazing at the restaurant!,10-02-2025 08:00,0.4,Twitter
4145,9,Feeling overwhelmed with work.,15-06-2025 14:12,0.5,Instagram
4146,3,The new movie was decent.,07-12-2025 02:37,-0.3,Facebook
4147,30,Excited about the new event!,19-08-2024 16:50,-0.2,Twitter
4148,45,"Had an okay day, nothing special.",23-06-2024 20:46,-0.4,Instagram
4149,8,Feeling stressed about work.,01-09-2024 07:28,0.8,
4150,31,Excited for the next adventure!,27-12-2025 19:57,-0.7,Twitter
4151,29,Feeling bored today.,09-10-2024 02:22,-0.6,Twitter
4152,36,The food was amazing at the restaurant!,29-12-2024 03:18,-0.6,Twitter
4153,23,Feeling bored today.,16-09-2024 01:32,-0.8,Instagram
4154,16,Looking forward to the weekend.,26-07-2025 20:29,0.5,
4155,40,Looking forward to the weekend.,21-10-2024 02:09,0.8,
4156,39,"Had an okay day, nothing special.",22-12-2024 20:53,0.4,Twitter
4157,31,Looking forward to the weekend.,16-12-2025 00:12,0.9,
4158,47,The new movie was decent.,30-06-2025 01:25,-0.4,Twitter
4159,15,Traffic was terrible today.,12-08-2025 13:24,-0.4,Instagram
4160,11,Had an awesome workout!,08-07-2024 20:27,-0.3,Facebook
4161,28,The new movie was decent.,30-06-2024 12:50,-0.7,Twitter
4162,35,Feeling stressed about work.,08-10-2024 04:09,-0.7,
4163,1,Had a peaceful day.,10-06-2025 04:46,0.7,Instagram
4164,23,Not feeling well today.,06-10-2024 03:52,0.2,Facebook
4165,46,Can't wait for the holidays!,12-12-2025 10:23,-0.4,Facebook
4166,18,Enjoyed a relaxing evening.,12-07-2025 02:10,0.7,
4167,14,Had a great day with family!,22-03-2025 05:13,-0.7,Instagram
4168,10,Had an awesome workout!,07-08-2024 21:18,-0.2,Twitter
4169,29,Feeling overwhelmed with work.,22-05-2025 10:11,-0.2,
4170,18,The new movie was decent.,22-07-2025 01:38,-0.9,Instagram
4171,34,Enjoyed a relaxing evening.,06-03-2025 19:00,-0.3,Instagram
4172,43,Looking forward to the next trip!,09-09-2024 07:26,0.4,Facebook
4173,18,Looking forward to the next trip!,30-06-2025 15:37,-0.3,
4174,1,Feeling overwhelmed with work.,26-12-2024 11:46,-0.8,Instagram
4175,21,Enjoyed a relaxing evening.,19-09-2025 15:07,0.1,Twitter
4176,39,The weather is perfect today!,17-10-2024 18:35,0.6,Twitter
4177,17,Excited about the new event!,16-08-2024 10:01,-0.1,Instagram
4178,2,Enjoyed a relaxing evening.,07-07-2025 05:25,-0.9,
4179,33,Excited for the next adventure!,11-07-2024 08:40,0.7,
4180,45,Enjoyed a nice day by the beach.,24-02-2025 01:11,0.3,Twitter
4181,36,The food was amazing at the restaurant!,24-06-2024 00:12,-0.6,Twitter
4182,49,Not feeling well today.,26-02-2025 16:20,-0.4,Facebook
4183,24,"Had an okay day, nothing special.",06-11-2025 01:17,-0.5,
4184,20,Excited for the next adventure!,27-07-2024 10:27,-0.4,Instagram
4185,37,The new movie was decent.,11-03-2025 11:01,-0.4,Instagram
4186,3,Looking forward to the weekend.,30-10-2024 03:12,0.6,Facebook
4187,4,Excited for the next adventure!,26-08-2025 05:25,0.5,Facebook
4188,4,Feeling overwhelmed with work.,23-08-2024 16:07,-0.7,Instagram
4189,41,Enjoyed a nice day by the beach.,03-07-2025 05:36,0.2,Instagram
4190,25,Feeling bored today.,29-12-2024 19:25,0.6,Instagram
4191,15,"Had an okay day, nothing special.",28-07-2024 08:53,-0.7,
4192,45,The food was amazing at the restaurant!,17-10-2025 10:46,-1.0,Twitter
4193,43,Had a great day with family!,10-11-2025 05:30,1.0,Instagram
4194,37,Had an awesome workout!,02-01-2025 12:57,-1.0,
4195,41,Enjoyed a relaxing evening.,21-09-2025 00:21,-0.3,Twitter
4196,50,Had a great day with family!,25-04-2025 04:05,0.1,Facebook
4197,4,The commute was exhausting today.,22-12-2024 09:29,-0.5,
4198,38,The commute was exhausting today.,20-09-2024 06:45,0.4,Instagram
4199,37,Traffic was terrible today.,16-11-2025 20:43,-0.7,Facebook
4200,31,Had a great day with family!,09-02-2025 14:39,0.5,Facebook
4201,16,Traffic was terrible today.,20-07-2025 01:21,0.7,Twitter
4202,48,Feeling stressed about work.,11-02-2025 20:03,-0.3,Instagram
4203,46,Looking forward to the next trip!,07-04-2025 01:47,-0.2,
4204,41,Traffic was terrible today.,24-09-2024 23:08,-0.9,Facebook
4205,48,Enjoyed a nice day by the beach.,18-09-2025 23:31,0.8,Twitter
4206,4,Feeling overwhelmed with work.,22-04-2025 02:07,-1.0,Facebook
4207,25,Excited about the new event!,26-01-2025 10:40,0.7,Facebook
4208,45,Had an awesome workout!,05-09-2024 23:41,-0.2,
4209,21,Feeling overwhelmed with work.,02-04-2025 04:41,0.5,Twitter
4210,3,Not feeling well today.,03-03-2025 15:15,0.8,Instagram
4211,4,The commute was exhausting today.,20-11-2024 05:19,0.6,Instagram
4212,21,Had an awesome workout!,06-08-2025 08:15,-0.5,Facebook
4213,15,Traffic was terrible today.,14-09-2024 19:02,-0.6,
4214,43,Feeling overwhelmed with work.,18-03-2025 04:45,-0.7,Twitter
4215,2,Excited for the next adventure!,01-03-2025 06:08,0.3,Facebook
4216,26,Traffic was terrible today.,09-01-2025 16:53,0.0,Twitter
4217,28,"Had an okay day, nothing special.",25-12-2024 11:35,-0.8,Instagram
4218,45,Had an awesome workout!,19-11-2025 03:54,0.4,Facebook
4219,10,Feeling bored today.,08-12-2024 11:10,-0.2,Facebook
4220,12,Feeling stressed about work.,08-10-2024 13:17,-0.6,
4221,23,Looking forward to the next trip!,11-09-2024 09:00,0.4,Twitter
4222,1,Had a peaceful day.,24-01-2025 09:48,-0.2,Facebook
4223,13,Looking forward to the next trip!,07-05-2025 02:48,0.3,Twitter
4224,50,Can't wait for the holidays!,24-11-2024 20:07,-0.7,Twitter
4225,10,Excited about the new event!,08-09-2025 18:50,-0.7,Instagram
4226,46,The new movie was decent.,24-02-2025 10:52,0.5,
4227,35,The new movie was decent.,21-01-2025 14:25,-0.1,Twitter
4228,5,Feeling overwhelmed with work.,27-02-2025 18:53,-0.6,Facebook
4229,19,The food was amazing at the restaurant!,26-09-2024 09:23,-0.6,Instagram
4230,37,Feeling overwhelmed with work.,05-12-2025 21:18,0.0,
4231,4,The food was amazing at the restaurant!,08-09-2024 23:36,0.8,
4232,28,Traffic was terrible today.,02-02-2025 06:15,0.8,Facebook
4233,25,Feeling overwhelmed with work.,24-06-2024 20:09,-0.5,Twitter
4234,21,Traffic was terrible today.,15-10-2024 18:08,-0.9,Facebook
4235,17,Excited about the new event!,16-09-2024 22:17,-0.8,Instagram
4236,23,Not feeling well today.,17-12-2024 05:39,-0.3,Twitter
4237,6,Feeling bored today.,13-02-2025 14:56,-0.2,Instagram
4238,47,Not feeling well today.,15-12-2025 08:13,-0.9,
4239,37,The food was amazing at the restaurant!,15-07-2025 13:48,0.1,Facebook
4240,12,The food was amazing at the restaurant!,21-03-2025 01:48,0.0,Twitter
4241,23,The new movie was decent.,30-05-2025 00:38,0.3,Facebook
4242,43,"Had an okay day, nothing special.",19-02-2025 01:43,-0.3,Facebook
4243,16,Not feeling well today.,10-03-2025 03:48,-0.3,Twitter
4244,11,Enjoyed a relaxing evening.,19-08-2025 08:32,-1.0,Twitter
4245,15,Excited about the new event!,11-07-2025 07:11,0.6,Facebook
4246,36,Excited for the next adventure!,25-07-2025 06:53,-0.4,Twitter
4247,12,The new movie was decent.,27-07-2024 11:37,0.9,Twitter
4248,31,Had an awesome workout!,10-12-2025 15:06,0.5,Twitter
4249,36,The commute was exhausting today.,27-11-2024 02:18,0.4,Twitter
4250,28,Feeling overwhelmed with work.,06-08-2025 22:29,-0.4,Twitter
4251,37,The commute was exhausting today.,07-01-2025 11:33,-0.3,Facebook
4252,24,The food was amazing at the restaurant!,01-09-2025 04:39,0.3,Facebook
4253,39,Not feeling well today.,26-07-2025 19:04,-0.7,Twitter
4254,39,Looking forward to the next trip!,19-09-2025 00:54,0.1,Facebook
4255,26,Traffic was terrible today.,04-12-2024 03:54,-0.1,Facebook
4256,50,Traffic was terrible today.,07-07-2025 10:53,0.1,Instagram
4257,22,The new movie was decent.,06-09-2024 17:40,-0.3,Instagram
4258,36,Looking forward to the weekend.,28-07-2024 16:10,-1.0,Facebook
4259,42,Traffic was terrible today.,07-10-2024 20:52,0.8,
4260,3,The weather is perfect today!,16-08-2025 07:37,0.7,Facebook
4261,23,"Had an okay day, nothing special.",08-08-2025 00:04,0.0,Twitter
4262,29,Traffic was terrible today.,19-11-2025 04:05,-0.2,
4263,37,"Had an okay day, nothing special.",10-12-2024 16:16,-1.0,Instagram
4264,4,Feeling overwhelmed with work.,03-11-2024 02:39,-0.9,Instagram
4265,19,Had a great day with family!,06-01-2025 04:04,0.5,Facebook
4266,11,Enjoyed a nice day by the beach.,27-06-2025 02:14,0.3,Twitter
4267,13,Traffic was terrible today.,06-02-2025 01:55,0.5,Facebook
4268,48,Excited for the next adventure!,09-12-2024 22:13,-0.6,Facebook
4269,12,Feeling overwhelmed with work.,15-07-2025 10:56,0.1,
4270,45,Looking forward to the weekend.,25-02-2025 16:41,-0.1,Instagram
4271,4,Had an awesome workout!,22-07-2024 07:04,0.8,Twitter
4272,30,Looking forward to the next trip!,02-02-2025 19:46,0.2,Instagram
4273,24,Looking forward to the weekend.,09-09-2025 06:09,0.1,Twitter
4274,13,Enjoyed a relaxing evening.,28-09-2025 20:47,0.2,
4275,12,The food was amazing at the restaurant!,25-12-2024 12:24,0.7,Twitter
4276,50,"Had an okay day, nothing special.",15-06-2024 16:22,-0.5,
4277,11,The new movie was decent.,03-12-2025 18:32,0.9,Instagram
4278,47,The commute was exhausting today.,29-06-2024 16:54,-0.4,Instagram
4279,48,The commute was exhausting today.,11-03-2025 04:15,0.3,Facebook
4280,24,Traffic was terrible today.,12-06-2025 02:58,0.2,
4281,37,Feeling overwhelmed with work.,13-06-2024 09:11,0.8,Facebook
4282,32,The commute was exhausting today.,08-10-2024 17:02,-0.1,Facebook
4283,11,Excited for the next adventure!,13-01-2025 18:34,0.8,Facebook
4284,17,Excited for the next adventure!,16-12-2025 14:51,0.4,
4285,24,Enjoyed a nice day by the beach.,27-05-2025 19:57,0.2,Twitter
4286,30,Had a great day with family!,11-11-2025 12:09,-0.0,
4287,38,Feeling bored today.,27-11-2024 04:12,0.6,
4288,40,Feeling overwhelmed with work.,25-05-2025 19:12,-0.8,Twitter
4289,27,Not feeling well today.,17-06-2024 04:59,-0.2,Facebook
4290,15,"Had an okay day, nothing special.",30-08-2025 05:44,-0.1,Instagram
4291,9,Had an awesome workout!,13-10-2025 14:20,-0.6,Facebook
4292,39,Had a great day with family!,25-07-2025 08:25,-0.6,Twitter
4293,9,The new movie was decent.,27-07-2024 14:28,0.9,Twitter
4294,21,The weather is perfect today!,16-11-2024 03:55,0.7,Twitter
4295,27,Excited about the new event!,25-06-2024 22:22,0.1,Twitter
4296,7,Looking forward to the weekend.,11-12-2024 10:42,-0.9,Instagram
4297,35,Enjoyed a relaxing evening.,23-03-2025 10:48,-0.2,Facebook
4298,50,The food was amazing at the restaurant!,17-09-2024 05:43,0.5,Facebook
4299,11,"Had an okay day, nothing special.",19-03-2025 20:45,0.5,
4300,42,Had a great day with family!,17-12-2025 15:08,-0.2,Twitter
4301,3,Looking forward to the next trip!,17-11-2024 02:44,0.6,
4302,18,The commute was exhausting today.,19-08-2024 16:49,-1.0,Twitter
4303,6,Enjoyed a relaxing evening.,07-10-2024 02:03,0.9,Facebook
4304,1,The new movie was decent.,01-10-2025 05:46,0.7,Instagram
4305,12,Excited about the new event!,19-10-2025 00:49,-0.8,
4306,18,The food was amazing at the restaurant!,24-12-2025 22:35,0.5,Facebook
4307,13,Excited for the next adventure!,21-09-2024 16:05,0.5,
4308,50,Had a peaceful day.,24-08-2024 21:28,-0.2,Twitter
4309,25,Feeling overwhelmed with work.,27-02-2025 23:07,-0.4,
4310,29,Had an awesome workout!,06-10-2025 18:04,-0.5,Twitter
4311,30,The new movie was decent.,22-02-2025 23:50,-0.0,Facebook
4312,28,Had a great day with family!,05-07-2025 07:32,0.1,Instagram
4313,4,Had a peaceful day.,06-07-2025 05:13,-0.4,Twitter
4314,25,The commute was exhausting today.,01-08-2024 20:33,0.9,Facebook
4315,50,Excited for the next adventure!,15-02-2025 06:48,-0.6,Twitter
4316,40,Looking forward to the next trip!,19-12-2025 16:23,-0.9,
4317,36,Looking forward to the weekend.,16-06-2024 18:40,-0.6,Facebook
4318,11,Excited for the next adventure!,02-06-2025 10:59,-0.1,
4319,28,Enjoyed a nice day by the beach.,25-08-2024 23:44,-0.2,Instagram
4320,20,"Had an okay day, nothing special.",09-07-2024 10:26,0.7,Facebook
4321,33,Excited about the new event!,31-07-2025 14:02,-0.6,Twitter
4322,1,Feeling overwhelmed with work.,01-07-2025 04:24,-0.1,Facebook
4323,42,Looking forward to the weekend.,18-03-2025 14:43,-1.0,Instagram
4324,20,Excited for the next adventure!,06-05-2025 07:37,-0.4,Instagram
4325,25,Excited about the new event!,21-06-2024 18:44,-0.4,
4326,47,The commute was exhausting today.,26-08-2024 09:01,0.6,Instagram
4327,46,Looking forward to the weekend.,03-05-2025 12:38,-0.4,Twitter
4328,6,Had a peaceful day.,03-01-2025 05:28,-0.9,Twitter
4329,1,The new movie was decent.,13-06-2024 18:49,-0.5,Instagram
4330,4,Feeling bored today.,20-07-2024 03:40,0.1,Facebook
4331,4,Had a peaceful day.,08-08-2024 03:05,-0.3,Instagram
4332,37,Can't wait for the holidays!,07-05-2025 11:02,0.4,
4333,36,Feeling bored today.,15-10-2024 04:42,-0.5,Facebook
4334,36,Enjoyed a nice day by the beach.,08-07-2025 04:49,-0.7,
4335,50,Had a great day with family!,25-06-2025 21:40,-0.8,Twitter
4336,31,Not feeling well today.,31-03-2025 16:12,0.3,Twitter
4337,2,Had an awesome workout!,13-06-2025 04:56,0.0,
4338,14,Feeling overwhelmed with work.,15-08-2024 10:04,-1.0,Facebook
4339,7,Feeling stressed about work.,08-03-2025 00:56,-0.3,Twitter
4340,4,Enjoyed a nice day by the beach.,01-11-2025 12:18,-0.9,Instagram
4341,49,Enjoyed a relaxing evening.,16-12-2024 08:10,0.9,Instagram
4342,9,Looking forward to the weekend.,11-09-2025 01:01,-1.0,Twitter
4343,25,Traffic was terrible today.,28-05-2025 09:17,-0.2,Facebook
4344,40,Enjoyed a nice day by the beach.,30-11-2024 10:01,0.7,Facebook
4345,1,Had an awesome workout!,23-08-2024 07:21,-0.4,Twitter
4346,17,Excited for the next adventure!,05-10-2025 04:09,0.7,
4347,6,Feeling stressed about work.,08-08-2025 20:40,-1.0,
4348,42,The weather is perfect today!,18-06-2024 08:09,-0.0,Twitter
4349,35,The new movie was decent.,20-06-2025 01:51,-0.4,
4350,32,Feeling bored today.,25-12-2024 19:03,0.5,Instagram
4351,49,Feeling stressed about work.,06-08-2025 08:53,-0.1,Instagram
4352,24,The commute was exhausting today.,05-02-2025 03:42,-0.8,Instagram
4353,33,Feeling overwhelmed with work.,07-08-2025 13:41,-0.4,
4354,17,Feeling bored today.,28-10-2025 10:56,0.7,
4355,15,Excited about the new event!,18-07-2024 06:52,-0.6,Facebook
4356,16,Had a great day with family!,20-04-2025 21:22,-0.6,Facebook
4357,16,The new movie was decent.,19-11-2025 14:33,0.5,Facebook
4358,11,Had a peaceful day.,02-04-2025 09:36,0.1,Instagram
4359,1,The commute was exhausting today.,06-05-2025 21:43,-0.8,Facebook
4360,12,Not feeling well today.,19-01-2025 18:08,0.9,Instagram
4361,31,Excited for the next adventure!,18-07-2025 11:05,1.0,Instagram
4362,43,Enjoyed a nice day by the beach.,09-07-2025 17:09,-0.0,Twitter
4363,34,Feeling overwhelmed with work.,15-11-2025 22:13,-0.7,Instagram
4364,12,Feeling stressed about work.,11-07-2025 07:22,-0.9,Instagram
4365,37,Looking forward to the next trip!,30-06-2024 10:04,-0.6,
4366,41,Excited about the new event!,15-10-2025 21:51,0.0,Instagram
4367,24,Feeling bored today.,03-01-2025 11:43,-0.3,Twitter
4368,4,Feeling stressed about work.,16-06-2025 14:48,0.1,Facebook
4369,29,Looking forward to the weekend.,01-10-2025 05:35,-0.2,Facebook
4370,38,Can't wait for the holidays!,02-01-2025 05:35,1.0,Twitter
4371,13,Not feeling well today.,29-12-2024 07:42,0.1,Instagram
4372,20,Enjoyed a nice day by the beach.,06-12-2024 06:27,0.3,Twitter
4373,6,Feeling stressed about work.,27-09-2024 21:18,0.1,Facebook
4374,35,Feeling stressed about work.,09-09-2025 10:28,-0.7,
4375,15,Had a great day with family!,13-08-2025 12:43,-1.0,Twitter
4376,34,The weather is perfect today!,01-10-2024 02:21,-0.3,Twitter
4377,33,Had a great day with family!,14-03-2025 00:47,0.2,Twitter
4378,7,Looking forward to the weekend.,09-11-2024 03:45,0.3,
4379,6,"Had an okay day, nothing special.",24-11-2024 10:34,0.0,Facebook
4380,44,The food was amazing at the restaurant!,10-06-2025 01:16,-0.7,Facebook
4381,46,Traffic was terrible today.,13-06-2025 14:55,-0.2,Facebook
4382,2,Had an awesome workout!,10-10-2024 02:04,-0.5,Facebook
4383,39,Feeling stressed about work.,02-08-2025 01:00,0.8,Instagram
4384,48,The food was amazing at the restaurant!,09-08-2024 02:02,-0.6,
4385,28,The commute was exhausting today.,17-05-2025 06:15,0.9,Instagram
4386,19,The new movie was decent.,22-07-2025 23:46,0.7,
4387,25,Looking forward to the next trip!,05-11-2025 15:28,0.7,
4388,15,Enjoyed a relaxing evening.,20-05-2025 16:53,0.9,Facebook
4389,10,"Had an okay day, nothing special.",02-02-2025 11:24,0.7,Instagram
4390,25,Feeling bored today.,12-08-2025 01:42,0.5,Instagram
4391,42,Not feeling well today.,09-05-2025 03:03,0.3,Facebook
4392,35,Traffic was terrible today.,27-08-2025 10:04,0.7,Twitter
4393,2,The new movie was decent.,11-09-2024 10:08,-0.7,Instagram
4394,41,Can't wait for the holidays!,13-06-2024 17:08,0.1,
4395,30,Looking forward to the weekend.,29-11-2024 03:36,-0.6,Instagram
4396,18,The new movie was decent.,13-06-2025 20:00,0.2,Instagram
4397,46,Enjoyed a relaxing evening.,16-08-2024 03:09,0.4,
4398,31,Traffic was terrible today.,29-10-2025 01:19,-0.3,Twitter
4399,26,The food was amazing at the restaurant!,08-01-2025 20:23,0.0,Instagram
4400,30,Had a great day with family!,09-11-2025 15:54,0.5,Instagram
4401,50,Enjoyed a nice day by the beach.,30-09-2025 04:13,-0.5,Twitter
4402,1,Had a peaceful day.,31-03-2025 00:33,0.7,Instagram
4403,48,Had an awesome workout!,22-01-2025 15:35,-0.8,Twitter
4404,25,Looking forward to the weekend.,05-06-2025 07:18,0.9,Twitter
4405,19,Looking forward to the weekend.,11-10-2024 13:02,-0.5,
4406,10,Had a great day with family!,27-06-2024 11:29,-0.7,
4407,26,Not feeling well today.,07-06-2025 01:22,-0.4,Instagram
4408,43,Feeling stressed about work.,22-07-2024 16:34,-0.1,
4409,37,Had a peaceful day.,15-09-2025 19:01,1.0,Twitter
4410,33,Excited about the new event!,13-03-2025 00:46,-0.8,Instagram
4411,30,The new movie was decent.,05-12-2025 17:04,0.4,Facebook
4412,22,Looking forward to the next trip!,12-07-2025 21:42,0.9,Twitter
4413,21,Enjoyed a relaxing evening.,26-12-2025 18:20,0.3,Twitter
4414,16,Excited about the new event!,09-04-2025 08:06,0.6,
4415,32,Traffic was terrible today.,04-10-2025 00:25,0.3,
4416,14,Not feeling well today.,30-07-2024 19:58,0.6,
4417,15,The food was amazing at the restaurant!,24-07-2025 09:16,-0.5,Facebook
4418,31,The weather is perfect today!,26-07-2024 19:49,-0.9,Instagram
4419,8,The food was amazing at the restaurant!,21-04-2025 12:57,0.6,Facebook
4420,5,"Had an okay day, nothing special.",07-08-2024 18:20,-0.6,Facebook
4421,47,Feeling overwhelmed with work.,19-12-2025 23:31,-0.7,Instagram
4422,18,Feeling stressed about work.,25-08-2025 11:13,0.5,Instagram
4423,10,Feeling bored today.,26-05-2025 17:11,0.0,Instagram
4424,32,Had a peaceful day.,28-09-2025 01:47,0.7,Instagram
4425,25,Excited about the new event!,10-08-2025 09:21,-0.3,
