post_id,user_id,post_text,post_date,sentiment_score,platform,user_name,location,date_joined
5985,14,Feeling bored today.,2024-11-19 20:09:00,0.4,Instagram,Suresh,Unknown,2024-10-05
5986,42,Not feeling well today.,2025-06-18 23:54:00,0.8,Instagram,Anonymous_user,Unknown,2025-08-15
5987,15,Excited for the next adventure!,2025-10-11 22:28:00,-0.2,Facebook,Anonymous_user,Unknown,2024-10-20
5988,29,The new movie was decent.,2024-11-13 09:47:00,-0.9,Twitter,Karthik,Unknown,2025-04-05
5989,42,Feeling overwhelmed with work.,2025-02-01 08:27:00,-0.4,Instagram,Anonymous_user,Unknown,2025-08-15
5990,18,Looking forward to the weekend.,2025-12-28 02:43:00,-0.2,Twitter,Sanjay,Delhi,2024-12-05
5991,50,Not feeling well today.,2025-02-06 14:37:00,1.0,Facebook,Anonymous_user,Unknown,2025-11-05
5992,20,The weather is perfect today!,2024-06-15 18:08:00,-0.4,Facebook,Anonymous_user,Mumbai,2025-01-05
5993,22,Had a great day with family!,2025-05-08 15:14:00,-0.0,Diff_source,Vikram,Unknown,2025-01-25
5994,50,Looking forward to the next trip!,2024-10-15 16:15:00,0.4,Diff_source,Anonymous_user,Unknown,2025-11-05
5995,6,The commute was exhausting today.,2025-02-01 06:06:00,0.6,Facebook,Anonymous_user,Unknown,2024-06-01
5996,24,Not feeling well today.,2025-07-28 08:11:00,-1.0,Twitter,Anonymous_user,Unknown,2025-02-15
5997,50,Enjoyed a nice day by the beach.,2024-07-20 09:54:00,1.0,Facebook,Anonymous_user,Unknown,2025-11-05
5998,29,Looking forward to the weekend.,2025-11-05 14:45:00,0.4,Facebook,Karthik,Unknown,2025-04-05
5999,39,Looking forward to the weekend.,2025-09-07 16:59:00,-0.7,Twitter,Anonymous_user,Unknown,2025-07-15
6000,34,Had a great day with family!,2024-12-01 17:10:00,-0.6,Diff_source,Anonymous_user,Unknown,2025-05-25
6001,25,Feeling overwhelmed with work.,2024-12-16 06:55:00,-0.5,Twitter,Aravind,Unknown,2025-02-25
6002,21,Had a great day with family!,2024-10-28 06:06:00,-0.7,Instagram,Neha,Unknown,2025-01-15
6003,50,Can't wait for the holidays!,2025-10-03 13:47:00,0.5,Facebook,Anonymous_user,Unknown,2025-11-05
6004,13,Excited for the next adventure!,2025-12-27 08:22:00,-0.6,Instagram,Anonymous_user,Delhi,2024-09-20
6005,35,Traffic was terrible today.,2024-09-06 15:56:00,-0.1,Facebook,Vishal,Unknown,2025-06-05
6006,32,The weather is perfect today!,2024-12-12 06:30:00,-0.6,Diff_source,Snehal,Hyderabad,2025-05-05
6007,21,Looking forward to the next trip!,2024-12-09 04:29:00,-0.3,Diff_source,Neha,Unknown,2025-01-15
6008,26,Excited about the new event!,2024-09-22 14:56:00,-1.0,Instagram,Divya,Unknown,2025-03-05
6009,12,Can't wait for the holidays!,2024-09-22 18:41:00,-0.4,Instagram,Arjun,Unknown,2024-09-05
6010,27,Looking forward to the weekend.,2024-07-06 22:53:00,0.4,Instagram,Anonymous_user,Hyderabad,2025-03-15
6011,36,Excited about the new event!,2025-08-07 20:17:00,-0.5,Twitter,Anonymous_user,Bangalore,2025-06-15
6012,50,Excited about the new event!,2025-06-29 11:52:00,0.4,Diff_source,Anonymous_user,Unknown,2025-11-05
6013,45,Had an awesome workout!,2025-10-16 01:12:00,-0.8,Twitter,Riya,Unknown,2025-09-15
6014,28,Traffic was terrible today.,2025-01-23 23:48:00,-0.2,Instagram,Anonymous_user,Unknown,2025-03-25
6015,43,Had an awesome workout!,2024-12-30 02:10:00,0.3,Facebook,Ira,Unknown,2025-08-25
6016,22,Enjoyed a nice day by the beach.,2024-09-30 07:40:00,0.9,Instagram,Vikram,Unknown,2025-01-25
6017,32,Had a peaceful day.,2024-12-11 19:53:00,0.3,Facebook,Snehal,Hyderabad,2025-05-05
6018,11,The weather is perfect today!,2024-09-09 12:20:00,-0.1,Twitter,Anonymous_user,Mumbai,2024-08-25
6019,47,Can't wait for the holidays!,2024-10-24 22:53:00,0.0,Twitter,Naina,Unknown,2025-10-05
6020,46,Excited for the next adventure!,2025-04-03 17:52:00,0.8,Instagram,Anonymous_user,Unknown,2025-09-25
6021,42,Looking forward to the next trip!,2025-08-30 06:15:00,0.2,Facebook,Anonymous_user,Unknown,2025-08-15
6022,25,Had a great day with family!,2025-06-17 22:20:00,-0.1,Facebook,Aravind,Unknown,2025-02-25
6023,10,The new movie was decent.,2024-08-04 04:04:00,-0.7,Diff_source,Anonymous_user,Unknown,2024-08-10
6024,5,Excited for the next adventure!,2024-09-13 03:35:00,0.5,Twitter,Ravi,Hyderabad,2024-05-11
6025,8,Had an awesome workout!,2024-12-08 08:24:00,-0.8,Instagram,Anonymous_user,Unknown,2024-07-05
6026,31,Feeling bored today.,2025-08-16 20:22:00,-0.4,Twitter,Anonymous_user,Bangalore,2025-04-25
6027,9,Traffic was terrible today.,2025-04-06 05:59:00,-0.8,Twitter,Anonymous_user,Unknown,2024-07-20
6028,32,Excited about the new event!,2025-09-14 20:01:00,-1.0,Instagram,Snehal,Hyderabad,2025-05-05
6029,10,Feeling overwhelmed with work.,2024-08-01 22:45:00,-0.7,Instagram,Anonymous_user,Unknown,2024-08-10
6030,16,The new movie was decent.,2025-06-02 04:30:00,0.3,Instagram,Akash,Unknown,2024-11-05
6031,41,Not feeling well today.,2024-09-22 20:02:00,-0.5,Instagram,Abhinav,Bangalore,2025-08-05
6032,18,Looking forward to the weekend.,2025-10-26 21:53:00,-0.5,Instagram,Sanjay,Delhi,2024-12-05
6033,19,Had a great day with family!,2024-08-07 22:58:00,0.5,Diff_source,Kavita,Unknown,2024-12-20
6034,40,"Had an okay day, nothing special.",2024-08-22 23:10:00,-0.1,Facebook,Anonymous_user,Unknown,2025-07-25
6035,3,"Had an okay day, nothing special.",2025-01-09 00:24:00,0.1,Instagram,Rahul,Unknown,2024-03-10
6036,34,Looking forward to the weekend.,2025-09-22 21:41:00,-0.6,Instagram,Anonymous_user,Unknown,2025-05-25
6037,5,"Had an okay day, nothing special.",2025-01-17 05:43:00,0.2,Diff_source,Ravi,Hyderabad,2024-05-11
6038,49,The food was amazing at the restaurant!,2024-07-21 14:49:00,0.8,Diff_source,Radhika,Chennai,2025-10-25
6039,23,Feeling bored today.,2025-03-23 15:23:00,-0.5,Twitter,Isha,Delhi,2025-02-05
6040,16,Feeling bored today.,2025-02-27 18:54:00,-1.0,Instagram,Akash,Unknown,2024-11-05
6041,30,Had a peaceful day.,2024-09-07 00:01:00,0.5,Instagram,Pooja,Mumbai,2025-04-15
6042,20,Enjoyed a relaxing evening.,2025-07-09 17:30:00,-0.5,Instagram,Anonymous_user,Mumbai,2025-01-05
6043,43,Excited for the next adventure!,2024-10-24 15:55:00,-0.0,Diff_source,Ira,Unknown,2025-08-25
6044,9,The new movie was decent.,2024-12-30 07:34:00,0.1,Twitter,Anonymous_user,Unknown,2024-07-20
6045,6,The food was amazing at the restaurant!,2025-06-21 14:31:00,0.0,Diff_source,Anonymous_user,Unknown,2024-06-01
6046,11,Had an awesome workout!,2025-02-09 04:14:00,0.7,Twitter,Anonymous_user,Mumbai,2024-08-25
6047,5,Can't wait for the holidays!,2024-07-17 18:04:00,-0.7,Twitter,Ravi,Hyderabad,2024-05-11
6048,45,Had a great day with family!,2024-09-07 02:43:00,-0.1,Diff_source,Riya,Unknown,2025-09-15
6049,46,Excited about the new event!,2025-08-01 07:24:00,-0.4,Twitter,Anonymous_user,Unknown,2025-09-25
6050,33,Feeling bored today.,2025-11-03 13:38:00,0.8,Instagram,Anonymous_user,Delhi,2025-05-15
6051,22,Enjoyed a nice day by the beach.,2024-10-16 19:20:00,0.0,Instagram,Vikram,Unknown,2025-01-25
6052,38,The food was amazing at the restaurant!,2025-04-24 03:32:00,0.3,Instagram,Anonymous_user,Delhi,2025-07-05
6053,17,The new movie was decent.,2024-09-15 08:17:00,-0.6,Twitter,Anonymous_user,Chennai,2024-11-20
6054,20,Looking forward to the weekend.,2025-02-05 11:13:00,0.8,Instagram,Anonymous_user,Mumbai,2025-01-05
6055,7,The commute was exhausting today.,2025-08-03 08:16:00,-0.5,Twitter,Sunil,Unknown,2024-06-15
6056,41,The commute was exhausting today.,2025-11-13 11:16:00,0.8,Twitter,Abhinav,Bangalore,2025-08-05
6057,9,Looking forward to the weekend.,2024-08-27 12:59:00,0.8,Diff_source,Anonymous_user,Unknown,2024-07-20
6058,2,Excited about the new event!,2025-05-22 08:06:00,0.6,Instagram,Anonymous_user,Bangalore,2024-02-05
6059,16,Feeling stressed about work.,2025-07-24 19:30:00,-0.3,Diff_source,Akash,Unknown,2024-11-05
6060,7,Traffic was terrible today.,2024-07-21 15:36:00,0.3,Diff_source,Sunil,Unknown,2024-06-15
6061,17,Enjoyed a nice day by the beach.,2024-09-29 11:22:00,0.1,Diff_source,Anonymous_user,Chennai,2024-11-20
6062,43,Looking forward to the weekend.,2025-05-03 09:19:00,-0.4,Diff_source,Ira,Unknown,2025-08-25
6063,20,The new movie was decent.,2025-07-20 07:26:00,-0.8,Instagram,Anonymous_user,Mumbai,2025-01-05
6064,49,Feeling overwhelmed with work.,2025-07-29 03:48:00,0.1,Diff_source,Radhika,Chennai,2025-10-25
6065,23,Had an awesome workout!,2024-07-01 10:43:00,0.0,Facebook,Isha,Delhi,2025-02-05
6066,7,Not feeling well today.,2025-02-16 19:57:00,0.3,Diff_source,Sunil,Unknown,2024-06-15
6067,16,Enjoyed a nice day by the beach.,2025-11-04 05:13:00,0.4,Facebook,Akash,Unknown,2024-11-05
6068,1,Enjoyed a nice day by the beach.,2025-02-13 15:57:00,0.3,Instagram,Anonymous_user,Unknown,2024-01-15
6069,41,Enjoyed a nice day by the beach.,2025-07-24 22:17:00,-0.9,Instagram,Abhinav,Bangalore,2025-08-05
6070,49,The weather is perfect today!,2025-09-22 14:54:00,-0.0,Facebook,Radhika,Chennai,2025-10-25
6071,17,Looking forward to the weekend.,2025-01-23 20:13:00,-0.1,Twitter,Anonymous_user,Chennai,2024-11-20
6072,25,Had a great day with family!,2024-08-08 06:50:00,0.4,Twitter,Aravind,Unknown,2025-02-25
6073,2,Not feeling well today.,2025-04-07 05:29:00,0.8,Diff_source,Anonymous_user,Bangalore,2024-02-05
6074,5,Looking forward to the next trip!,2025-03-03 13:06:00,-0.1,Instagram,Ravi,Hyderabad,2024-05-11
6075,45,Excited about the new event!,2025-01-20 13:19:00,-0.6,Twitter,Riya,Unknown,2025-09-15
6076,35,The new movie was decent.,2025-01-31 07:03:00,-0.1,Twitter,Vishal,Unknown,2025-06-05
6077,3,Feeling stressed about work.,2025-08-25 06:08:00,-0.4,Diff_source,Rahul,Unknown,2024-03-10
6078,39,"Had an okay day, nothing special.",2025-03-14 21:41:00,-0.6,Twitter,Anonymous_user,Unknown,2025-07-15
6079,6,The food was amazing at the restaurant!,2025-02-12 03:46:00,0.9,Twitter,Anonymous_user,Unknown,2024-06-01
6080,2,Looking forward to the next trip!,2025-05-22 17:25:00,-0.9,Facebook,Anonymous_user,Bangalore,2024-02-05
6081,39,Can't wait for the holidays!,2025-08-29 08:20:00,0.9,Twitter,Anonymous_user,Unknown,2025-07-15
6082,45,Had a great day with family!,2024-11-30 09:42:00,0.5,Twitter,Riya,Unknown,2025-09-15
6083,19,Looking forward to the next trip!,2025-09-21 20:23:00,0.8,Twitter,Kavita,Unknown,2024-12-20
6084,46,Looking forward to the next trip!,2024-10-21 03:37:00,0.3,Instagram,Anonymous_user,Unknown,2025-09-25
6085,8,Looking forward to the weekend.,2024-10-14 21:49:00,0.2,Facebook,Anonymous_user,Unknown,2024-07-05
6086,49,Feeling stressed about work.,2025-03-31 05:02:00,0.3,Twitter,Radhika,Chennai,2025-10-25
6087,24,Excited about the new event!,2025-03-03 14:34:00,-0.3,Twitter,Anonymous_user,Unknown,2025-02-15
6088,17,"Had an okay day, nothing special.",2025-01-16 15:43:00,-0.7,Twitter,Anonymous_user,Chennai,2024-11-20
6089,6,Feeling stressed about work.,2025-06-20 13:24:00,-0.6,Instagram,Anonymous_user,Unknown,2024-06-01
6090,41,Looking forward to the next trip!,2024-10-16 22:23:00,-0.6,Facebook,Abhinav,Bangalore,2025-08-05
6091,42,Excited for the next adventure!,2025-03-31 00:58:00,0.0,Diff_source,Anonymous_user,Unknown,2025-08-15
6092,50,Excited for the next adventure!,2024-07-22 18:26:00,0.3,Instagram,Anonymous_user,Unknown,2025-11-05
6093,6,Had an awesome workout!,2025-10-28 00:06:00,0.5,Twitter,Anonymous_user,Unknown,2024-06-01
6094,44,Excited about the new event!,2024-06-17 05:56:00,0.2,Instagram,Jay,Chennai,2025-09-05
6095,39,Traffic was terrible today.,2025-12-15 00:51:00,0.5,Facebook,Anonymous_user,Unknown,2025-07-15
6096,5,The new movie was decent.,2025-07-21 06:02:00,0.6,Diff_source,Ravi,Hyderabad,2024-05-11
6097,24,Feeling bored today.,2024-09-05 00:33:00,-0.5,Instagram,Anonymous_user,Unknown,2025-02-15
6098,44,Not feeling well today.,2024-06-29 20:08:00,0.9,Facebook,Jay,Chennai,2025-09-05
6099,38,Feeling stressed about work.,2025-10-21 14:59:00,0.6,Diff_source,Anonymous_user,Delhi,2025-07-05
6100,21,Had an awesome workout!,2024-07-22 23:14:00,-0.1,Instagram,Neha,Unknown,2025-01-15
6101,32,Traffic was terrible today.,2024-09-06 16:30:00,-0.3,Diff_source,Snehal,Hyderabad,2025-05-05
6102,9,Looking forward to the weekend.,2024-10-24 22:41:00,-0.0,Instagram,Anonymous_user,Unknown,2024-07-20
6103,37,Had a great day with family!,2025-09-03 15:14:00,-0.6,Diff_source,Anonymous_user,Hyderabad,2025-06-25
6104,18,Had a great day with family!,2025-01-06 07:02:00,0.8,Twitter,Sanjay,Delhi,2024-12-05
6105,37,Enjoyed a relaxing evening.,2024-11-21 14:48:00,0.2,Instagram,Anonymous_user,Hyderabad,2025-06-25
6106,33,Enjoyed a nice day by the beach.,2025-06-11 07:34:00,0.5,Diff_source,Anonymous_user,Delhi,2025-05-15
6107,3,Had a great day with family!,2025-05-22 02:27:00,-0.2,Instagram,Rahul,Unknown,2024-03-10
6108,35,Feeling bored today.,2024-07-31 07:45:00,-0.4,Diff_source,Vishal,Unknown,2025-06-05
6109,19,Had a peaceful day.,2024-09-18 03:11:00,-0.1,Diff_source,Kavita,Unknown,2024-12-20
6110,26,The commute was exhausting today.,2025-08-20 15:54:00,0.6,Twitter,Divya,Unknown,2025-03-05
6111,14,Feeling stressed about work.,2025-08-13 18:02:00,0.7,Instagram,Suresh,Unknown,2024-10-05
6112,43,The commute was exhausting today.,2025-08-02 08:25:00,-0.1,Twitter,Ira,Unknown,2025-08-25
6113,47,Had a great day with family!,2024-12-09 14:54:00,0.5,Instagram,Naina,Unknown,2025-10-05
6114,25,Can't wait for the holidays!,2025-03-04 00:54:00,0.6,Diff_source,Aravind,Unknown,2025-02-25
6115,6,The commute was exhausting today.,2025-12-22 19:56:00,-0.9,Diff_source,Anonymous_user,Unknown,2024-06-01
6116,39,The new movie was decent.,2024-11-24 10:42:00,0.7,Instagram,Anonymous_user,Unknown,2025-07-15
6117,37,Excited for the next adventure!,2025-09-30 00:58:00,0.6,Twitter,Anonymous_user,Hyderabad,2025-06-25
6118,38,The weather is perfect today!,2025-04-30 01:25:00,0.3,Facebook,Anonymous_user,Delhi,2025-07-05
6119,49,"Had an okay day, nothing special.",2025-01-11 23:13:00,0.0,Diff_source,Radhika,Chennai,2025-10-25
6120,38,Traffic was terrible today.,2024-08-19 04:33:00,0.5,Diff_source,Anonymous_user,Delhi,2025-07-05
6121,26,Enjoyed a nice day by the beach.,2025-07-08 22:15:00,0.7,Instagram,Divya,Unknown,2025-03-05
6122,12,Excited for the next adventure!,2025-10-12 23:55:00,0.4,Instagram,Arjun,Unknown,2024-09-05
6123,13,Excited about the new event!,2025-06-15 08:40:00,-0.6,Twitter,Anonymous_user,Delhi,2024-09-20
6124,19,Traffic was terrible today.,2025-02-11 19:37:00,0.8,Facebook,Kavita,Unknown,2024-12-20
6125,28,Looking forward to the next trip!,2025-10-03 09:20:00,0.8,Twitter,Anonymous_user,Unknown,2025-03-25
6126,40,Excited about the new event!,2024-06-22 17:22:00,0.7,Instagram,Anonymous_user,Unknown,2025-07-25
6127,16,Looking forward to the next trip!,2025-12-12 14:55:00,-0.1,Diff_source,Akash,Unknown,2024-11-05
6128,41,Looking forward to the weekend.,2025-06-19 14:01:00,-0.2,Twitter,Abhinav,Bangalore,2025-08-05
6129,25,"Had an okay day, nothing special.",2024-11-11 02:55:00,-0.4,Instagram,Aravind,Unknown,2025-02-25
6130,32,"Had an okay day, nothing special.",2024-12-15 05:42:00,-0.0,Diff_source,Snehal,Hyderabad,2025-05-05
6131,25,Had a great day with family!,2025-10-26 04:07:00,-0.4,Twitter,Aravind,Unknown,2025-02-25
6132,14,The food was amazing at the restaurant!,2025-08-05 06:15:00,0.6,Twitter,Suresh,Unknown,2024-10-05
6133,44,Had a peaceful day.,2025-08-07 23:15:00,0.8,Instagram,Jay,Chennai,2025-09-05
6134,46,The food was amazing at the restaurant!,2025-10-17 03:46:00,0.7,Twitter,Anonymous_user,Unknown,2025-09-25
6135,27,The new movie was decent.,2024-06-17 16:13:00,-0.9,Diff_source,Anonymous_user,Hyderabad,2025-03-15
6136,38,The new movie was decent.,2024-12-07 20:59:00,0.6,Twitter,Anonymous_user,Delhi,2025-07-05
6137,5,Excited for the next adventure!,2024-12-05 15:40:00,0.8,Twitter,Ravi,Hyderabad,2024-05-11
6138,13,The weather is perfect today!,2025-01-20 19:31:00,-0.2,Instagram,Anonymous_user,Delhi,2024-09-20
6139,35,Had an awesome workout!,2024-11-23 22:17:00,-0.7,Twitter,Vishal,Unknown,2025-06-05
6140,42,Looking forward to the weekend.,2025-01-05 12:04:00,0.6,Facebook,Anonymous_user,Unknown,2025-08-15
6141,20,Feeling stressed about work.,2025-04-06 06:46:00,-0.6,Instagram,Anonymous_user,Mumbai,2025-01-05
6142,3,Looking forward to the next trip!,2025-07-05 17:31:00,-0.3,Diff_source,Rahul,Unknown,2024-03-10
6143,46,Looking forward to the weekend.,2024-11-14 05:46:00,-0.3,Facebook,Anonymous_user,Unknown,2025-09-25
6144,44,Enjoyed a relaxing evening.,2024-10-02 12:19:00,-0.3,Instagram,Jay,Chennai,2025-09-05
6145,14,Feeling overwhelmed with work.,2024-10-07 21:16:00,0.3,Instagram,Suresh,Unknown,2024-10-05
6146,16,Can't wait for the holidays!,2025-09-01 14:53:00,0.1,Twitter,Akash,Unknown,2024-11-05
6147,41,Had a great day with family!,2024-06-10 00:08:00,-0.4,Twitter,Abhinav,Bangalore,2025-08-05
6148,18,Excited about the new event!,2025-01-21 12:02:00,-0.8,Diff_source,Sanjay,Delhi,2024-12-05
6149,43,The weather is perfect today!,2025-01-23 18:54:00,0.9,Diff_source,Ira,Unknown,2025-08-25
6150,45,Had an awesome workout!,2025-02-07 00:07:00,0.2,Instagram,Riya,Unknown,2025-09-15
6151,41,Had an awesome workout!,2024-09-09 23:40:00,-0.4,Diff_source,Abhinav,Bangalore,2025-08-05
6152,29,The commute was exhausting today.,2024-12-11 01:02:00,-0.7,Diff_source,Karthik,Unknown,2025-04-05
6153,16,Excited for the next adventure!,2025-11-26 03:08:00,-0.5,Twitter,Akash,Unknown,2024-11-05
6154,26,"Had an okay day, nothing special.",2025-03-21 01:29:00,0.1,Twitter,Divya,Unknown,2025-03-05
6155,33,Enjoyed a relaxing evening.,2025-04-02 09:28:00,-0.6,Diff_source,Anonymous_user,Delhi,2025-05-15
6156,49,Had an awesome workout!,2025-04-21 04:46:00,-0.7,Facebook,Radhika,Chennai,2025-10-25
6157,34,The new movie was decent.,2024-11-29 21:20:00,0.3,Facebook,Anonymous_user,Unknown,2025-05-25
6158,10,Looking forward to the next trip!,2025-07-29 23:32:00,-0.8,Instagram,Anonymous_user,Unknown,2024-08-10
6159,24,Excited for the next adventure!,2025-04-27 08:10:00,0.6,Diff_source,Anonymous_user,Unknown,2025-02-15
6160,26,Enjoyed a nice day by the beach.,2024-12-24 05:12:00,0.2,Diff_source,Divya,Unknown,2025-03-05
6161,12,Can't wait for the holidays!,2025-02-20 21:57:00,0.7,Twitter,Arjun,Unknown,2024-09-05
6162,16,Had a great day with family!,2025-05-28 09:10:00,0.0,Instagram,Akash,Unknown,2024-11-05
6163,12,Excited for the next adventure!,2024-07-08 00:55:00,0.4,Facebook,Arjun,Unknown,2024-09-05
6164,20,The new movie was decent.,2025-07-29 01:23:00,-0.2,Instagram,Anonymous_user,Mumbai,2025-01-05
6165,14,The food was amazing at the restaurant!,2025-03-10 18:24:00,-0.5,Twitter,Suresh,Unknown,2024-10-05
6166,12,The food was amazing at the restaurant!,2024-08-26 04:46:00,0.3,Diff_source,Arjun,Unknown,2024-09-05
6167,33,The commute was exhausting today.,2024-10-05 14:34:00,-0.1,Facebook,Anonymous_user,Delhi,2025-05-15
6168,48,The food was amazing at the restaurant!,2025-09-17 20:06:00,-0.6,Twitter,Siddharth,Delhi,2025-10-15
6169,25,Had an awesome workout!,2025-02-10 04:15:00,-0.8,Facebook,Aravind,Unknown,2025-02-25
6170,25,Not feeling well today.,2025-09-03 02:43:00,-0.8,Facebook,Aravind,Unknown,2025-02-25
6171,17,Feeling stressed about work.,2025-11-18 20:04:00,-0.6,Instagram,Anonymous_user,Chennai,2024-11-20
6172,6,Had a peaceful day.,2024-08-01 03:40:00,-0.9,Twitter,Anonymous_user,Unknown,2024-06-01
6173,29,The food was amazing at the restaurant!,2025-01-31 12:32:00,-0.1,Diff_source,Karthik,Unknown,2025-04-05
6174,44,Feeling bored today.,2025-06-20 11:46:00,0.3,Twitter,Jay,Chennai,2025-09-05
6175,41,Enjoyed a relaxing evening.,2024-10-26 20:23:00,0.9,Facebook,Abhinav,Bangalore,2025-08-05
6176,31,Feeling overwhelmed with work.,2024-09-30 23:43:00,0.0,Instagram,Anonymous_user,Bangalore,2025-04-25
6177,19,The new movie was decent.,2025-05-11 04:48:00,-0.8,Twitter,Kavita,Unknown,2024-12-20
6178,14,The food was amazing at the restaurant!,2025-07-17 04:01:00,-0.9,Facebook,Suresh,Unknown,2024-10-05
6179,46,Looking forward to the next trip!,2025-02-16 23:16:00,-0.0,Diff_source,Anonymous_user,Unknown,2025-09-25
6180,3,Had a great day with family!,2024-12-22 11:02:00,0.2,Twitter,Rahul,Unknown,2024-03-10
6181,42,Had an awesome workout!,2025-09-15 08:22:00,0.3,Facebook,Anonymous_user,Unknown,2025-08-15
6182,2,Traffic was terrible today.,2024-07-31 20:47:00,-0.3,Diff_source,Anonymous_user,Bangalore,2024-02-05
6183,44,The food was amazing at the restaurant!,2025-02-27 12:35:00,-0.4,Facebook,Jay,Chennai,2025-09-05
6184,43,Enjoyed a nice day by the beach.,2024-08-29 05:08:00,0.6,Twitter,Ira,Unknown,2025-08-25
6185,31,Had an awesome workout!,2025-05-26 20:57:00,0.3,Facebook,Anonymous_user,Bangalore,2025-04-25
6186,44,Excited for the next adventure!,2025-12-30 21:38:00,0.7,Instagram,Jay,Chennai,2025-09-05
6187,2,Excited about the new event!,2025-07-30 06:48:00,0.1,Facebook,Anonymous_user,Bangalore,2024-02-05
6188,35,The food was amazing at the restaurant!,2024-08-01 13:58:00,0.1,Twitter,Vishal,Unknown,2025-06-05
6189,24,Enjoyed a nice day by the beach.,2025-02-13 08:17:00,0.4,Instagram,Anonymous_user,Unknown,2025-02-15
6190,23,Feeling stressed about work.,2024-09-20 05:56:00,0.6,Diff_source,Isha,Delhi,2025-02-05
6191,2,Looking forward to the weekend.,2024-12-11 03:23:00,-0.6,Facebook,Anonymous_user,Bangalore,2024-02-05
6192,38,"Had an okay day, nothing special.",2025-12-09 23:35:00,-0.7,Facebook,Anonymous_user,Delhi,2025-07-05
6193,30,Excited for the next adventure!,2024-11-01 17:21:00,0.9,Facebook,Pooja,Mumbai,2025-04-15
6194,21,Feeling stressed about work.,2024-07-16 03:19:00,0.3,Facebook,Neha,Unknown,2025-01-15
6195,49,Looking forward to the weekend.,2025-07-05 12:27:00,-0.3,Instagram,Radhika,Chennai,2025-10-25
6196,33,"Had an okay day, nothing special.",2025-08-20 07:55:00,0.8,Instagram,Anonymous_user,Delhi,2025-05-15
6197,3,Had a great day with family!,2024-11-23 14:57:00,0.9,Instagram,Rahul,Unknown,2024-03-10
6198,32,The commute was exhausting today.,2024-11-18 03:34:00,1.0,Twitter,Snehal,Hyderabad,2025-05-05
6199,6,Feeling bored today.,2024-12-29 23:43:00,-0.8,Diff_source,Anonymous_user,Unknown,2024-06-01
6200,30,Can't wait for the holidays!,2025-04-26 06:41:00,-0.1,Instagram,Pooja,Mumbai,2025-04-15
6201,11,"Had an okay day, nothing special.",2025-09-13 15:23:00,-0.2,Twitter,Anonymous_user,Mumbai,2024-08-25
6202,11,Enjoyed a nice day by the beach.,2025-01-09 18:14:00,0.3,Facebook,Anonymous_user,Mumbai,2024-08-25
6203,25,Had an awesome workout!,2025-05-29 07:15:00,1.0,Diff_source,Aravind,Unknown,2025-02-25
6204,34,Looking forward to the weekend.,2025-12-23 18:21:00,0.2,Twitter,Anonymous_user,Unknown,2025-05-25
6205,25,"Had an okay day, nothing special.",2025-12-22 07:34:00,-0.1,Instagram,Aravind,Unknown,2025-02-25
6206,50,The new movie was decent.,2025-08-24 19:24:00,-0.7,Diff_source,Anonymous_user,Unknown,2025-11-05
6207,33,Feeling stressed about work.,2025-06-05 15:22:00,-0.2,Diff_source,Anonymous_user,Delhi,2025-05-15
6208,32,Excited about the new event!,2025-10-13 23:29:00,-0.4,Facebook,Snehal,Hyderabad,2025-05-05
6209,7,Can't wait for the holidays!,2025-09-12 07:33:00,0.3,Instagram,Sunil,Unknown,2024-06-15
6210,46,The weather is perfect today!,2025-02-16 11:04:00,0.0,Instagram,Anonymous_user,Unknown,2025-09-25
6211,27,The food was amazing at the restaurant!,2024-07-13 14:15:00,-0.1,Diff_source,Anonymous_user,Hyderabad,2025-03-15
6212,35,Feeling overwhelmed with work.,2024-08-31 06:57:00,0.5,Instagram,Vishal,Unknown,2025-06-05
6213,36,Feeling overwhelmed with work.,2025-09-30 04:18:00,-0.3,Twitter,Anonymous_user,Bangalore,2025-06-15
6214,11,The new movie was decent.,2025-07-25 11:12:00,-0.6,Twitter,Anonymous_user,Mumbai,2024-08-25
6215,8,Looking forward to the next trip!,2024-09-07 12:37:00,0.2,Twitter,Anonymous_user,Unknown,2024-07-05
6216,37,Feeling overwhelmed with work.,2025-07-05 19:08:00,-0.2,Instagram,Anonymous_user,Hyderabad,2025-06-25
6217,16,Traffic was terrible today.,2024-07-30 17:52:00,0.1,Instagram,Akash,Unknown,2024-11-05
6218,22,Had a great day with family!,2025-09-21 15:47:00,0.6,Facebook,Vikram,Unknown,2025-01-25
6219,6,The new movie was decent.,2025-04-08 13:50:00,-0.5,Instagram,Anonymous_user,Unknown,2024-06-01
6220,38,Enjoyed a nice day by the beach.,2024-07-08 07:18:00,0.3,Twitter,Anonymous_user,Delhi,2025-07-05
6221,39,"Had an okay day, nothing special.",2025-03-01 21:31:00,0.5,Facebook,Anonymous_user,Unknown,2025-07-15
6222,18,Looking forward to the weekend.,2024-12-31 17:34:00,-0.0,Diff_source,Sanjay,Delhi,2024-12-05
6223,36,Had a peaceful day.,2024-08-08 13:58:00,0.2,Twitter,Anonymous_user,Bangalore,2025-06-15
6224,40,The commute was exhausting today.,2025-01-26 13:26:00,0.2,Instagram,Anonymous_user,Unknown,2025-07-25
6225,4,Looking forward to the next trip!,2025-12-09 03:39:00,-0.4,Instagram,Sneha,Chennai,2024-04-22
6226,23,Excited for the next adventure!,2025-10-02 01:53:00,0.5,Diff_source,Isha,Delhi,2025-02-05
